productId;brand;subBrand;subGroup;subGroupName;shortDescription;grossPrice;longDescription;discountGroup
SNZBG4XL1S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max SKG Mifare DESFire;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, beide zijden blind, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;809.51;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, beide zijden blind, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZBG4XL2V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max SKG Mifare DESFire;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, cil./blind, asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;809.51;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, cil./blind, asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZBG4XL2V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max SKG Mifare DESFire;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, cil./blind, asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;809.51;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, cil./blind, asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZBG4XL3V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max SKG Mifare DESFire;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, beide zijden cil., asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;809.51;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, beide zijden cil., asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNZBG4XL3V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max SKG Mifare DESFire;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, beide zijden cil., asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;809.51;SMARTair i-max beslag SKG** Pro Wireless Online Openow, RVS, IP56, zwarte antenne & EN1906, Euro, Mifare DESFire, beide zijden cil., asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAB12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/10 mm.;648.82;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/10 mm.;SMART HW
SNAB12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 35/10 mm.;658.93;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 35/10 mm.;SMART HW
SNAB12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 40/10 mm.;669.05;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 40/10 mm.;SMART HW
SNAB12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 45/10 mm.;679.17;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 45/10 mm.;SMART HW
SNAB12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 50/10 mm.;689.29;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 50/10 mm.;SMART HW
SNAB12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 55/10 mm.;699.41;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 55/10 mm.;SMART HW
SNAB12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 60/10 mm.;709.53;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 60/10 mm.;SMART HW
SNAW12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 30/10 mm.;648.81;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 30/10 mm.;SMART HW
SNAW12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 35/10 mm.;658.93;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 35/10 mm.;SMART HW
SNAW12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 40/10 mm.;669.05;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 40/10 mm.;SMART HW
SNAW12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 45/10 mm.;679.17;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 45/10 mm.;SMART HW
SNAW12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 50/10 mm.;689.29;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 50/10 mm.;SMART HW
SNAW12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 55/10 mm.;699.41;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 55/10 mm.;SMART HW
SNAW12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 60/10 mm.;709.53;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, standalone Mifare classic, 60/10 mm.;SMART HW
SNCB12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 30/10 mm.;648.82;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 30/10 mm.;SMART HW
SNCB12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 35/10 mm.;658.93;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 35/10 mm.;SMART HW
SNCB12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 40/10 mm.;669.05;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 40/10 mm.;SMART HW
SNCB12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 45/10 mm.;679.17;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 45/10 mm.;SMART HW
SNCB12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 50/10 mm.;689.29;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 50/10 mm.;SMART HW
SNCB12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 55/10 mm.;699.41;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 55/10 mm.;SMART HW
SNCB12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 60/10 mm.;709.53;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic, 60/10 mm.;SMART HW
SNCW12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 30/10 mm.;648.81;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 30/10 mm.;SMART HW
SNCW12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 35/10 mm.;658.93;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 35/10 mm.;SMART HW
SNCW12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 40/10 mm.;669.05;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 40/10 mm.;SMART HW
SNCW12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 45/10 mm.;679.17;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 45/10 mm.;SMART HW
SNCW12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 50/10 mm.;689.29;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 50/10 mm.;SMART HW
SNCW12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 55/10 mm.;699.41;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 55/10 mm.;SMART HW
SNCW12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 60/10 mm.;709.53;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic, 60/10 mm.;SMART HW
SNBB12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 30/10 mm.;726.66;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 30/10 mm.;SMART HW
SNBB12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 35/10 mm.;736.79;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 35/10 mm.;SMART HW
SNBB12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 40/10 mm.;746.91;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 40/10 mm.;SMART HW
SNBB12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 45/10 mm.;757.03;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 45/10 mm.;SMART HW
SNBB12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 50/10 mm.;767.15;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 50/10 mm.;SMART HW
SNBB12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 55/10 mm.;777.27;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 55/10 mm.;SMART HW
SNBB12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 60/10 mm.;787.39;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, offline Mifare classic + BLE, 60/10 mm.;SMART HW
SNBW12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 30/10 mm.;726.66;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 30/10 mm.;SMART HW
SNBW12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 35/10 mm.;736.79;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 35/10 mm.;SMART HW
SNBW12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 40/10 mm.;746.91;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 40/10 mm.;SMART HW
SNBW12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 45/10 mm.;757.03;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 45/10 mm.;SMART HW
SNBW12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 50/10 mm.;767.15;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 50/10 mm.;SMART HW
SNBW12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 55/10 mm.;777.27;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 55/10 mm.;SMART HW
SNBW12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 60/10 mm.;787.39;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, offline Mifare classic + BLE, 60/10 mm.;SMART HW
SNZB12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 30/10 mm.;798.03;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 30/10 mm.;SMART HW
SNZB12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 35/10 mm.;808.15;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 35/10 mm.;SMART HW
SNZB12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 40/10 mm.;818.27;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 40/10 mm.;SMART HW
SNZB12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 45/10 mm.;828.39;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 45/10 mm.;SMART HW
SNZB12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 50/10 mm.;838.52;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 50/10 mm.;SMART HW
SNZB12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 55/10 mm.;848.64;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 55/10 mm.;SMART HW
SNZB12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 60/10 mm.;858.76;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne zwart, IP56, online Mifare classic + BLE, 60/10 mm.;SMART HW
SNZW12X130E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 30/10 mm.;798.03;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 30/10 mm.;SMART HW
SNZW12X135E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 35/10 mm.;808.15;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 35/10 mm.;SMART HW
SNZW12X140E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 40/10 mm.;818.27;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 40/10 mm.;SMART HW
SNZW12X145E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 45/10 mm.;828.39;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 45/10 mm.;SMART HW
SNZW12X150E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 50/10 mm.;838.52;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 50/10 mm.;SMART HW
SNZW12X155E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 55/10 mm.;848.64;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 55/10 mm.;SMART HW
SNZW12X160E10MI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 60/10 mm.;858.76;SMARTair halve knopcilinder Europrofiel, RVS knop/antenne wit, IP56, online Mifare classic + BLE, 60/10 mm.;SMART HW
SNAB12X130E30EI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/30 mm.;1174.34;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/30 mm.;SMART HW
SNAB12X135E30EI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 35/30 mm.;1184.46;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 35/30 mm.;SMART HW
SNAB12X140E30EI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 40/30 mm.;1194.59;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 40/30 mm.;SMART HW
SNAB12X130E35EI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/35 mm.;1204.7;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/35 mm.;SMART HW
SNAB12X135E35EI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 35/35 mm.;1214.82;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 35/35 mm.;SMART HW
SNAB12X140E35EI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 40/35 mm.;1224.94;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 40/35 mm.;SMART HW
SNAB12X130E40EI;ASSA ABLOY;SMARTair;11.12.003.001;Cylinders Mifare Classic;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/40 mm.;1235.07;SMARTair knopcilinder dubbel elektronisch Europrofiel, RVS knop/antenne zwart, IP56, standalone Mifare classic, 30/40 mm.;SMART HW
